customer_id;signup_date;age;gender;annual_income;education;marital_status;dependents;tenure;contract;payment_method;paperless_billing;senior_citizen;monthlycharges;totalcharges;num_services;has_phone_service;has_internet_service;has_online_security;has_online_backup;has_device_protection;has_tech_support;has_streaming_tv;has_streaming_movies;customer_satisfaction;num_complaints;num_service_calls;late_payments;avg_monthly_gb;days_since_last_interaction;credit_score;churn
CUST0000063683;2025-05-23 12:53:58.574497;48;Female;70301.7;high_school;divorced;0;10;two_year;bank_transfer;Yes;0;68.46;454.02;1;1;0;0;0;0;0;1;1;;3.0;5;0;0.0;69;762.0;0
CUST0000063684;2022-10-14 12:53:58.574502;34;Male;20000.0;phd;widowed;1;9;one_year;electronic_check;Yes;0;69.32;563.83;2;1;1;0;0;0;1;1;0;5.0;1.0;1;0;28.78;20;657.0;0
CUST0000063685;2025-07-21 12:53:58.574508;40;Male;39155.06;college;divorced;0;67;one_year;electronic_check;Yes;0;97.99;6701.61;3;1;1;0;1;0;1;0;0;8.0;1.0;3;0;24.27;12;664.0;1
CUST0000063686;2021-05-22 12:53:58.574513;58;Male;29138.35;college;single;0;72;two_year;credit_card;Yes;1;41.91;3154.65;1;1;0;0;0;0;0;0;0;7.0;0.0;1;3;0.0;57;717.0;0
CUST0000063687;2022-03-27 12:53:58.574519;19;Male;20000.0;high_school;married;1;72;two_year;bank_transfer;Yes;0;75.58;4976.72;3;1;0;0;0;0;0;1;1;8.0;1.0;4;0;0.0;4;571.0;0
CUST0000063688;2022-03-14 12:53:58.574525;48;Male;162819.93;high_school;single;2;33;two_year;bank_transfer;Yes;0;98.15;3398.76;3;1;1;0;1;1;1;1;0;6.0;0.0;2;0;19.74;56;713.0;1
CUST0000063689;2024-02-15 12:53:58.574530;54;Male;44447.97;college;married;0;13;one_year;electronic_check;Yes;1;67.95;956.31;4;1;0;0;0;0;0;1;1;8.0;0.0;2;0;0.0;1;454.0;0
CUST0000063690;2022-10-02 12:53:58.574536;62;Female;46834.41;bachelor;married;1;23;one_year;mailed_check;No;0;71.36;1691.56;2;1;1;0;0;0;0;0;0;7.0;0.0;0;0;21.34;17;643.0;1
CUST0000063691;2025-05-19 12:53:58.574541;46;Female;20000.0;bachelor;widowed;2;52;one_year;bank_transfer;Yes;0;55.59;3061.3;5;0;0;0;0;0;0;1;1;4.0;1.0;2;0;0.0;49;599.0;0
CUST0000063692;2022-10-13 12:53:58.574546;43;Male;56150.14;bachelor;divorced;0;36;two_year;bank_transfer;No;0;105.99;4139.5;2;1;1;0;0;0;0;1;1;9.0;1.0;4;0;14.07;36;794.0;0
CUST0000063693;2023-04-30 12:53:58.574552;26;Male;30431.84;high_school;married;1;10;two_year;electronic_check;Yes;0;100.96;930.86;3;1;1;0;0;1;1;0;0;8.0;2.0;3;0;;159;745.0;0
CUST0000063694;2023-04-04 12:53:58.574557;38;Female;140916.35;master;single;1;8;one_year;electronic_check;Yes;0;94.16;4.017.576.370.371.100;2;0;1;1;1;1;1;0;1;9.0;1.0;2;0;28.61;78;565.0;1
CUST0000063695;2023-07-15 12:53:58.574563;59;Female;37983.68;college;single;0;32;two_year;mailed_check;Yes;0;146.15;4786.66;5;0;1;0;1;1;1;1;0;9.0;0.0;2;1;12.8;46;632.0;0
CUST0000063696;2022-07-30 12:53:58.574568;29;Male;61904.38;bachelor;single;1;7;two_year;bank_transfer;Yes;0;42.24;285.2;2;1;0;0;0;0;0;1;0;9.0;3.0;4;0;0.0;16;662.0;0
CUST0000063697;2021-07-15 12:53:58.574574;18;Female;32556.98;master;married;1;72;two_year;electronic_check;Yes;1;65.09;3517.85;1;1;1;0;0;0;0;1;0;;0.0;1;0;20.55;160;809.0;0
CUST0000063698;2024-04-22 12:53:58.574579;63;Male;;high_school;married;1;1;one_year;credit_card;Yes;0;66.86;68.51;1;0;1;0;0;0;0;0;1;3.0;0.0;1;0;34.19;91;660.0;0
CUST0000063699;2022-08-05 12:53:58.574585;41;Male;52072.89;bachelor;married;1;7;two_year;credit_card;Yes;0;136.7;5.546.729.467.051.410;6;1;1;0;0;0;1;1;0;2.0;0.0;0;0;55.57;45;540.0;0
CUST0000063700;2024-06-03 12:53:58.574590;59;Female;51059.67;college;single;0;16;one_year;mailed_check;Yes;0;120.12;1949.99;3;1;1;0;0;1;0;1;1;3.0;0.0;1;0;28.34;3;623.0;0
CUST0000063701;2021-10-24 12:53:58.574596;29;Female;20000.0;college;married;0;16;one_year;mailed_check;Yes;0;88.29;1.164.594.346.850.490;1;1;1;1;1;0;1;0;1;;0.0;1;0;89.36;19;698.0;0
CUST0000063702;2021-03-25 12:53:58.574601;44;Female;130589.16;bachelor;single;2;7;one_year;credit_card;Yes;1;123.43;651.68;4;1;1;0;1;0;1;0;1;6.0;1.0;1;0;20.81;140;638.0;0
CUST0000063703;2023-11-10 12:53:58.574607;37;Male;48132.73;bachelor;married;0;10;two_year;electronic_check;Yes;0;74.1;787.71;2;1;1;0;1;1;0;1;1;8.0;0.0;0;1;21.45;18;662.0;0
CUST0000063704;2023-07-07 12:53:58.574612;50;Male;152366.08;bachelor;single;1;12;one_year;electronic_check;Yes;0;70.76;560.61;4;1;1;0;1;1;0;0;0;6.0;1.0;0;0;19.28;83;629.0;0
CUST0000063705;2022-08-01 12:53:58.574618;47;Male;87955.57;bachelor;single;0;3;one_year;bank_transfer;Yes;0;69.51;204.65;1;1;1;1;0;0;1;0;0;8.0;0.0;1;1;41.39;6;628.0;0
CUST0000063706;2022-05-06 12:53:58.574623;55;Other;90827.85;college;single;2;40;one_year;mailed_check;Yes;1;67.12;2022.27;4;1;1;0;1;0;0;0;1;2.0;2.0;1;0;83.35;88;776.0;0
CUST0000063707;2021-09-27 12:53:58.574629;41;Male;47942.39;high_school;married;1;21;two_year;electronic_check;Yes;0;42.23;923.79;1;1;0;0;0;0;0;0;1;3.0;1.0;0;0;0.0;69;609.0;0
CUST0000063708;2024-12-01 12:53:58.574634;60;Female;;college;single;1;15;one_year;credit_card;Yes;0;99.6;1611.6;3;1;1;0;0;1;1;0;1;4.0;0.0;2;1;103.11;71;675.0;0
CUST0000063709;2025-07-19 12:53:58.574640;34;Female;36914.39;high_school;widowed;1;67;one_year;credit_card;Yes;0;84.49;5178.18;2;1;1;1;1;0;0;0;1;3.0;0.0;1;0;5.65;16;673.0;1
CUST0000063710;2021-11-10 12:53:58.574645;58;Male;;bachelor;widowed;1;6;two_year;bank_transfer;Yes;0;63.12;402.95;2;0;1;0;1;0;0;1;1;6.0;0.0;0;1;42.11;2;558.0;0
CUST0000063711;2025-09-15 12:53:58.574651;63;Female;88591.13;master;divorced;0;72;one_year;credit_card;Yes;0;78.58;4197.55;3;1;1;1;1;1;1;1;0;9.0;0.0;2;0;11.14;56;850.0;0
CUST0000063712;2022-09-16 12:53:58.574656;49;Female;52594.01;college;married;0;63;one_year;bank_transfer;Yes;0;78.2;4653.29;1;1;1;0;0;0;1;0;1;7.0;1.0;3;1;18.31;112;699.0;0
CUST0000063713;2024-05-08 12:53:58.574662;31;Male;47036.54;bachelor;single;1;72;two_year;mailed_check;No;0;76.23;5776.77;1;1;1;0;0;0;0;1;1;9.0;0.0;0;0;21.12;1;612.0;0
CUST0000063714;2025-01-12 12:53:58.574667;18;Female;22171.82;high_school;married;2;5;one_year;credit_card;Yes;0;58.15;313.81;4;1;1;0;0;0;1;1;0;4.0;0.0;1;0;20.23;16;566.0;0
CUST0000063715;2024-09-13 12:53:58.574673;41;Male;35914.55;bachelor;divorced;1;36;two_year;mailed_check;Yes;0;77.98;2538.23;4;1;1;0;1;0;1;1;0;4.0;1.0;2;1;49.0;62;694.0;0
CUST0000063716;2023-01-05 12:53:58.574678;28;Male;43647.52;master;married;0;20;two_year;electronic_check;Yes;1;99.85;2123.44;1;0;1;1;1;0;1;1;0;4.0;0.0;1;1;54.71;1;670.0;0
CUST0000063717;2025-02-24 12:53:58.574684;37;Male;66302.63;college;divorced;0;21;one_year;bank_transfer;Yes;0;86.97;1744.12;1;1;1;0;1;0;0;1;0;3.0;0.0;2;1;80.3;176;669.0;1
CUST0000063718;2025-08-26 12:53:58.574689;78;Female;53551.84;high_school;married;1;4;one_year;bank_transfer;Yes;1;68.52;251.46;1;1;1;0;1;1;1;1;1;4.0;0.0;1;0;114.62;60;813.0;0
CUST0000063719;2022-04-23 12:53:58.574695;41;Female;22364.92;high_school;married;2;14;two_year;electronic_check;Yes;0;72.12;960.21;1;1;1;1;0;1;0;1;0;8.0;1.0;5;0;59.23;18;762.0;0
CUST0000063720;2022-02-16 12:53:58.574700;23;Male;50435.6;bachelor;widowed;0;1;two_year;electronic_check;Yes;0;64.74;48.01;2;1;1;0;0;1;1;0;1;9.0;2.0;2;0;22.85;210;727.0;0
CUST0000063721;2022-08-11 12:53:58.574706;35;Male;125168.28;college;married;1;33;two_year;bank_transfer;Yes;1;85.22;2700.98;5;1;1;0;0;1;0;0;0;9.0;1.0;2;2;18.17;5;646.0;0
CUST0000063722;2022-07-02 12:53:58.574711;59;Male;91428.81;high_school;single;0;25;one_year;credit_card;Yes;0;106.39;1688.68;5;1;1;0;1;0;1;1;1;9.0;1.0;3;0;29.06;115;688.0;0
CUST0000063723;2025-02-13 12:53:58.574717;48;Female;100212.21;bachelor;married;0;43;one_year;electronic_check;No;0;63.46;1983.95;4;1;1;0;0;0;1;0;0;9.0;0.0;0;0;25.89;7;672.0;0
CUST0000063724;2025-06-02 12:53:58.574722;55;Female;53080.66;bachelor;single;0;1;one_year;electronic_check;No;1;76.73;70.21;1;1;1;0;1;0;1;0;1;8.0;1.0;4;1;67.54;1;710.0;1
CUST0000063725;2024-06-19 12:53:58.574728;73;Male;40420.68;college;married;4;24;one_year;electronic_check;Yes;0;65.59;1434.36;1;1;1;0;1;0;0;0;1;6.0;0.0;1;0;29.59;31;640.0;1
CUST0000063726;2023-11-28 12:53:58.574733;43;Female;179402.43;high_school;married;2;1;one_year;electronic_check;Yes;0;88.57;58.99;2;0;1;0;1;0;1;1;0;8.0;0.0;0;0;49.94;66;524.0;0
CUST0000063727;2023-05-21 12:53:58.574739;67;Male;28786.96;bachelor;single;3;39;two_year;credit_card;Yes;0;103.75;4412.96;3;0;1;1;0;1;1;0;0;9.0;0.0;1;0;56.2;15;626.0;0
CUST0000063728;2021-09-11 12:53:58.574744;55;Male;46414.91;college;divorced;0;6;one_year;mailed_check;Yes;0;72.9;418.0;4;1;0;0;0;0;0;1;1;8.0;0.0;1;1;0.0;37;545.0;0
CUST0000063729;2024-05-29 12:53:58.574750;36;Male;144845.31;high_school;single;3;8;one_year;credit_card;Yes;0;91.59;711.55;1;1;1;0;1;0;0;0;1;4.0;1.0;2;0;25.32;119;752.0;0
CUST0000063730;2023-10-26 12:53:58.574755;66;Male;64937.98;bachelor;single;1;26;two_year;mailed_check;Yes;0;71.31;2001.83;1;1;1;0;0;1;0;1;0;9.0;0.0;2;0;9.03;8;583.0;0
CUST0000063731;2023-05-01 12:53:58.574761;48;Male;67673.88;bachelor;married;1;9;two_year;mailed_check;Yes;0;65.62;577.45;1;1;1;0;0;1;0;1;0;8.0;2.0;3;0;25.31;17;621.0;0
CUST0000063732;2023-03-25 12:53:58.574766;65;Female;72171.81;bachelor;married;1;13;one_year;credit_card;Yes;1;68.63;568.84;4;1;0;0;0;0;0;1;0;7.0;0.0;1;0;0.0;22;541.0;0
CUST0000063733;2021-10-21 12:53:58.574772;42;Other;50512.26;college;single;0;5;one_year;credit_card;No;0;126.58;587.85;5;1;1;1;0;0;1;1;1;9.0;0.0;2;0;11.58;14;850.0;0
CUST0000063734;2023-09-04 12:53:58.574777;18;Male;67280.55;college;single;1;3;two_year;electronic_check;Yes;1;111.95;243.47;3;1;1;0;0;0;0;0;1;7.0;0.0;2;0;28.33;84;;0
CUST0000063735;2022-07-19 12:53:58.574783;18;Male;92203.52;college;single;0;22;one_year;electronic_check;Yes;0;105.37;1551.98;5;1;1;0;1;0;1;0;0;5.0;3.0;4;0;27.52;49;769.0;0
CUST0000063736;2021-02-27 12:53:58.574788;52;Female;35321.82;bachelor;married;0;28;two_year;mailed_check;No;1;109.31;2200.66;2;1;1;1;1;0;1;1;1;7.0;1.0;1;0;34.56;2;523.0;0
CUST0000063737;2021-05-17 12:53:58.574794;37;Female;29823.7;master;married;4;11;one_year;credit_card;Yes;0;51.03;376.85;1;1;1;1;1;1;1;0;1;1.0;2.0;3;0;22.38;154;513.0;0
CUST0000063738;2022-01-28 12:53:58.574799;18;Female;20000.0;bachelor;divorced;1;69;two_year;bank_transfer;Yes;1;122.81;9287.82;3;1;1;1;1;1;0;0;1;9.0;2.0;1;0;34.83;36;730.0;0
CUST0000063739;2025-07-09 12:53:58.574805;52;Female;118656.88;bachelor;married;1;2;two_year;electronic_check;Yes;0;79.63;166.17;3;1;1;1;1;0;1;1;0;9.0;2.0;2;0;72.33;15;850.0;0
CUST0000063740;2025-05-08 12:53:58.574810;57;Male;31835.12;high_school;single;2;1;two_year;electronic_check;Yes;0;84.07;89.32;1;1;1;1;1;0;1;0;1;7.0;1.0;4;2;152.16;73;607.0;1
CUST0000063741;2022-11-18 12:53:58.574816;46;Male;37088.01;bachelor;married;0;19;one_year;credit_card;Yes;0;53.75;1027.51;1;1;1;1;0;0;0;1;1;7.0;1.0;3;2;23.56;2;;0
CUST0000063742;2022-12-27 12:53:58.574821;42;Female;20000.0;bachelor;married;0;5;one_year;electronic_check;Yes;0;57.67;306.7;3;1;1;0;1;1;0;0;0;8.0;2.0;5;0;103.35;11;761.0;0
CUST0000063743;2023-02-08 12:53:58.574827;56;Male;106013.98;high_school;single;1;16;one_year;mailed_check;Yes;0;125.94;1278.77;4;1;1;1;1;0;1;1;1;1.0;1.0;0;0;55.39;79;652.0;0
CUST0000063744;2021-01-20 12:53:58.574832;42;Female;104562.49;high_school;married;1;27;two_year;electronic_check;No;0;88.94;2304.5;2;0;1;1;1;0;0;1;0;6.0;0.0;3;0;13.49;18;761.0;0
CUST0000063745;2023-03-25 12:53:58.574838;39;Female;61745.6;master;married;1;5;one_year;credit_card;No;0;127.73;668.08;3;0;1;0;0;1;1;1;1;8.0;2.0;4;1;9.62;14;592.0;0
CUST0000063746;2025-05-11 12:53:58.574843;27;Female;114195.55;master;married;1;3;one_year;bank_transfer;No;0;59.29;115.58;1;1;1;0;1;0;0;1;0;9.0;1.0;6;2;40.56;65;542.0;0
CUST0000063747;2023-06-30 12:53:58.574849;24;Male;34927.36;high_school;single;0;18;two_year;electronic_check;Yes;1;122.58;1583.22;3;1;1;0;0;0;1;0;1;9.0;;4;0;154.53;10;665.0;0
CUST0000063748;2022-02-07 12:53:58.574854;45;Female;61393.38;master;widowed;0;15;one_year;electronic_check;Yes;0;50.02;811.89;2;0;0;0;0;0;0;0;1;7.0;1.0;1;0;0.0;15;780.0;0
CUST0000063749;2022-08-19 12:53:58.574860;33;Male;;high_school;single;1;16;two_year;credit_card;No;0;86.9;1051.75;2;1;1;0;1;0;0;1;1;6.0;0.0;4;3;66.44;66;726.0;1
CUST0000063750;2022-01-22 12:53:58.574865;70;Male;27517.61;bachelor;divorced;0;1;one_year;credit_card;Yes;1;117.8;109.53;4;1;1;0;1;0;0;1;0;4.0;0.0;0;2;105.82;21;646.0;0
CUST0000063751;2025-12-28 12:53:58.574871;46;Female;27433.76;phd;single;1;14;one_year;credit_card;Yes;0;90.12;1367.03;1;0;1;1;0;0;1;1;0;8.0;3.0;7;1;;20;670.0;0
CUST0000063752;2021-02-15 12:53:58.574876;28;Female;51262.42;bachelor;married;1;2;two_year;credit_card;Yes;0;108.07;157.12;4;1;1;1;0;1;1;1;0;8.0;3.0;5;0;15.37;114;645.0;0
CUST0000063753;2023-10-09 12:53:58.574882;48;Male;64319.03;master;married;0;1;two_year;electronic_check;Yes;0;117.09;108.87;2;1;1;0;1;1;1;1;0;4.0;0.0;2;0;;59;621.0;0
CUST0000063754;2024-02-23 12:53:58.574887;43;Male;35428.25;college;single;1;21;one_year;credit_card;Yes;0;83.82;1607.99;6;1;0;0;0;0;1;1;1;9.0;2.0;3;1;0.0;113;671.0;0
CUST0000063755;2022-04-24 12:53:58.574893;51;Male;41082.96;high_school;married;0;2;one_year;bank_transfer;Yes;1;104.15;145.94;1;1;1;0;1;1;0;1;0;5.0;1.0;3;0;101.16;18;692.0;0
CUST0000063756;2024-01-16 12:53:58.574898;51;Male;33997.98;bachelor;single;1;5;one_year;electronic_check;Yes;0;56.5;260.73;1;0;0;0;0;0;1;1;0;9.0;2.0;2;0;0.0;49;667.0;0
CUST0000063757;2024-07-24 12:53:58.574904;33;Female;134004.26;college;divorced;0;1;two_year;bank_transfer;Yes;0;83.95;90.21;3;1;1;0;1;1;0;1;0;8.0;0.0;0;0;91.25;63;661.0;0
CUST0000063758;2024-09-07 12:53:58.574909;48;Female;57427.71;master;single;1;36;one_year;electronic_check;Yes;0;93.42;3071.21;3;1;1;0;1;0;0;1;1;7.0;1.0;1;0;10.93;4;671.0;0
CUST0000063759;2025-03-26 12:53:58.574915;75;Male;25368.64;bachelor;single;0;21;two_year;bank_transfer;Yes;1;101.65;2281.1;2;0;1;0;0;0;1;1;0;8.0;0.0;2;0;21.91;3;614.0;0
CUST0000063760;2025-09-17 12:53:58.574920;33;Female;30107.46;bachelor;divorced;3;9;two_year;electronic_check;Yes;1;81.94;732.01;2;1;1;1;0;0;1;0;0;5.0;0.0;0;0;37.84;98;731.0;0
CUST0000063761;2024-05-30 12:53:58.574926;38;Male;59515.58;bachelor;married;1;6;two_year;electronic_check;Yes;0;89.9;564.81;3;1;1;0;0;0;1;0;1;9.0;0.0;0;0;13.8;141;712.0;0
CUST0000063762;2024-02-25 12:53:58.574931;25;Female;91942.42;college;divorced;1;30;two_year;credit_card;Yes;0;117.34;3548.59;5;1;1;1;0;0;1;1;1;5.0;1.0;1;0;12.79;90;747.0;0
CUST0000063763;2023-12-30 12:53:58.574937;63;Male;113722.03;bachelor;married;1;42;one_year;credit_card;Yes;0;76.95;3039.52;1;1;1;0;1;0;0;0;0;7.0;1.0;1;0;3.92;206;591.0;0
CUST0000063764;2021-12-11 12:53:58.574942;43;Female;39187.01;bachelor;divorced;3;1;two_year;bank_transfer;No;0;87.54;81.28;2;0;1;0;1;0;1;1;1;8.0;1.0;2;0;7.97;28;765.0;0
CUST0000063765;2023-06-09 12:53:58.574948;22;Female;47694.96;college;married;2;52;one_year;credit_card;Yes;1;70.5;3307.72;1;0;1;0;1;1;1;1;1;6.0;0.0;3;0;13.91;21;604.0;0
CUST0000063766;2021-09-19 12:53:58.574953;26;Male;33419.71;high_school;divorced;2;31;one_year;electronic_check;Yes;0;103.18;2951.5;2;0;1;0;1;1;0;1;1;8.0;2.0;5;1;32.75;69;559.0;0
CUST0000063767;2024-02-29 12:53:58.574959;31;Male;20057.74;bachelor;single;1;32;two_year;bank_transfer;Yes;0;76.53;2267.65;1;1;1;1;0;1;0;1;1;7.0;2.0;4;0;14.99;47;692.0;0
CUST0000063768;2024-04-23 12:53:58.574964;63;Female;43438.44;college;married;0;5;one_year;mailed_check;Yes;0;98.96;530.74;4;1;1;0;1;1;0;1;0;6.0;0.0;2;2;58.4;24;727.0;0
CUST0000063769;2021-04-28 12:53:58.574970;47;Male;45436.47;college;married;0;26;one_year;credit_card;Yes;1;82.71;1958.97;2;1;1;1;1;1;0;0;1;;2.0;5;1;59.83;104;665.0;0
CUST0000063770;2024-05-29 12:53:58.574975;42;Male;41773.18;bachelor;single;0;1;two_year;electronic_check;No;0;79.7;80.23;1;1;1;1;1;1;1;0;1;8.0;0.0;1;0;9.72;3;641.0;0
CUST0000063771;2024-12-21 12:53:58.574981;33;Female;47351.18;master;single;0;9;one_year;electronic_check;Yes;1;92.16;797.48;4;1;1;0;0;1;0;0;1;6.0;1.0;1;0;68.08;43;702.0;0
CUST0000063772;2021-08-19 12:53:58.574986;45;Male;164610.31;high_school;married;1;56;one_year;credit_card;Yes;0;95.5;5799.5;3;1;1;0;1;0;1;1;1;1.0;0.0;2;0;62.24;12;632.0;0
CUST0000063773;2024-03-31 12:53:58.574992;35;Female;41956.03;high_school;divorced;1;14;two_year;mailed_check;Yes;0;97.59;1371.93;1;0;1;1;1;1;0;1;1;9.0;0.0;1;0;3.21;14;664.0;0
CUST0000063774;2025-07-03 12:53:58.574997;65;Male;24698.95;bachelor;married;0;35;two_year;credit_card;Yes;1;88.0;3039.03;2;1;1;0;0;1;0;1;1;3.0;0.0;2;1;45.36;9;850.0;0
CUST0000063775;2021-05-11 12:53:58.575003;47;Female;36877.2;bachelor;married;0;1;one_year;electronic_check;Yes;0;79.12;80.79;2;1;1;0;0;0;1;1;1;1.0;1.0;1;0;66.67;129;711.0;0
CUST0000063776;2025-10-03 12:53:58.575008;29;Male;21082.13;bachelor;single;1;27;two_year;bank_transfer;Yes;1;54.59;1414.91;5;1;0;0;0;0;0;1;0;8.0;0.0;0;0;0.0;56;690.0;0
CUST0000063777;2023-01-14 12:53:58.575014;34;Male;71880.99;master;divorced;1;14;two_year;mailed_check;Yes;0;64.42;888.01;2;1;0;0;0;0;0;0;1;9.0;0.0;2;0;0.0;81;809.0;0
CUST0000063778;2022-10-02 12:53:58.575019;70;Female;143110.91;bachelor;single;2;14;two_year;credit_card;No;1;100.17;1014.42;2;1;1;1;0;0;1;0;1;9.0;;1;1;33.88;3;;0
CUST0000063779;2024-10-25 12:53:58.575025;41;Female;48317.27;college;married;0;3;two_year;mailed_check;Yes;1;55.35;117.21;2;1;1;1;1;1;1;0;1;8.0;2.0;6;0;29.14;6;;0
CUST0000063780;2021-04-23 12:53:58.575030;68;Male;21991.56;high_school;divorced;1;1;two_year;bank_transfer;Yes;1;103.79;107.44;3;1;1;1;1;1;1;1;1;1.0;1.0;3;0;29.82;34;666.0;0
CUST0000063781;2024-11-05 12:53:58.575036;48;Male;98704.16;master;divorced;0;40;one_year;electronic_check;Yes;0;108.12;4.216.118.445.041.330;1;1;1;0;0;0;1;1;1;9.0;0.0;1;0;16.04;67;722.0;0
CUST0000063782;2022-08-22 12:53:58.575041;51;Male;64697.17;college;married;1;12;two_year;credit_card;Yes;0;89.11;979.52;2;1;1;1;0;0;1;0;0;7.0;2.0;4;0;131.57;4;850.0;0
CUST0000063783;2024-07-24 12:53:58.575046;36;Male;20000.0;bachelor;widowed;2;40;two_year;electronic_check;Yes;0;94.75;3705.83;2;1;1;0;0;1;1;0;0;6.0;3.0;2;0;;142;651.0;0
CUST0000063784;2024-05-21 12:53:58.575052;57;Male;72895.37;bachelor;married;0;20;one_year;credit_card;No;0;90.85;1935.97;1;1;1;0;0;0;1;1;0;6.0;2.0;2;0;34.21;19;496.0;1
CUST0000063785;2021-06-20 12:53:58.575057;27;Female;78632.12;high_school;widowed;1;33;two_year;electronic_check;Yes;0;86.4;3031.3;2;1;1;0;1;0;1;1;0;7.0;2.0;3;0;8.21;74;801.0;0
CUST0000063786;2024-02-04 12:53:58.575063;33;Male;47642.58;college;married;1;11;one_year;electronic_check;Yes;0;141.47;1155.15;6;1;1;0;0;0;0;0;1;9.0;0.0;1;0;9.39;31;705.0;0
CUST0000063787;2025-02-27 12:53:58.575068;50;Female;40121.65;bachelor;married;2;12;two_year;credit_card;Yes;0;69.16;830.2;2;0;1;1;1;0;0;1;1;7.0;0.0;0;1;31.49;25;605.0;0
CUST0000063788;2022-06-12 12:53:58.575074;40;Female;73580.35;high_school;married;1;8;two_year;bank_transfer;No;0;78.16;683.72;6;0;0;0;0;0;0;1;0;6.0;;3;0;0.0;12;578.0;0
CUST0000063789;2025-06-01 12:53:58.575079;45;Other;41348.17;phd;married;2;1;one_year;credit_card;No;0;124.32;126.95;6;1;1;1;0;0;1;0;0;9.0;0.0;0;0;29.79;27;692.0;0
CUST0000063790;2022-04-10 12:53:58.575085;52;Female;86057.04;master;divorced;1;72;two_year;mailed_check;No;0;93.13;6532.64;2;1;1;0;1;0;0;1;0;6.0;1.0;2;3;8.58;12;752.0;1
CUST0000063791;2024-12-20 12:53:58.575090;44;Male;75876.76;high_school;married;0;38;two_year;electronic_check;Yes;0;65.62;2557.93;1;1;1;0;1;1;1;1;0;6.0;1.0;1;0;;23;558.0;0
CUST0000063792;2023-09-19 12:53:58.575096;46;Male;39769.69;high_school;single;1;40;one_year;electronic_check;No;0;62.9;2311.6;1;0;1;0;0;0;0;1;1;2.0;1.0;4;0;16.78;16;707.0;0
CUST0000063793;2022-04-18 12:53:58.575101;72;Female;22564.92;college;single;0;19;one_year;electronic_check;Yes;0;119.7;2249.72;4;1;1;1;1;0;1;1;1;6.0;1.0;2;0;63.9;28;484.0;0
CUST0000063794;2021-06-02 12:53:58.575107;18;Female;31233.93;high_school;single;0;33;one_year;credit_card;Yes;1;98.31;3293.74;2;1;1;0;1;0;1;0;1;4.0;0.0;1;0;57.5;14;647.0;0
CUST0000063795;2021-11-06 12:53:58.575112;37;Female;21598.63;college;divorced;0;17;two_year;bank_transfer;Yes;1;88.72;1399.46;4;0;0;0;0;0;0;1;1;6.0;0.0;0;0;0.0;57;770.0;0
CUST0000063796;2025-11-02 12:53:58.575118;42;Female;20460.99;bachelor;single;1;47;two_year;mailed_check;Yes;0;103.59;3650.26;4;1;1;0;1;1;0;1;0;3.0;0.0;1;0;42.92;61;727.0;0
CUST0000063797;2022-11-16 12:53:58.575123;59;Male;104661.43;high_school;widowed;1;40;one_year;bank_transfer;Yes;0;57.31;2191.35;3;1;0;0;0;0;1;1;1;7.0;0.0;1;0;0.0;18;721.0;0
CUST0000063798;2024-10-25 12:53:58.575129;56;Male;69160.14;bachelor;single;0;1;two_year;bank_transfer;No;1;52.1;52.42;2;1;0;0;0;0;0;1;1;7.0;0.0;0;1;0.0;34;733.0;0
CUST0000063799;2022-06-08 12:53:58.575134;18;Male;32730.32;bachelor;married;1;3;two_year;electronic_check;No;0;54.58;168.5;2;1;1;1;1;1;1;1;1;4.0;0.0;1;1;9.4;37;702.0;0
CUST0000063800;2024-05-23 12:53:58.575140;61;Female;38178.41;high_school;widowed;0;3;one_year;bank_transfer;Yes;0;60.01;186.27;2;0;0;0;0;0;0;1;0;8.0;0.0;0;1;;72;696.0;0
CUST0000063801;2024-12-21 12:53:58.575145;46;Female;58866.96;high_school;single;0;3;two_year;mailed_check;Yes;0;113.46;366.06;3;1;1;0;0;1;0;0;0;6.0;4.0;4;0;67.53;66;817.0;0
CUST0000063802;2025-12-25 12:53:58.575151;55;Female;119093.47;college;divorced;0;7;two_year;electronic_check;No;0;30.06;225.49;1;0;1;0;0;1;0;0;0;;2.0;3;0;27.51;42;458.0;0
CUST0000063803;2021-09-16 12:53:58.575156;36;Male;90501.77;high_school;married;0;5;one_year;credit_card;No;1;44.11;204.25;1;1;1;0;0;0;0;1;0;9.0;0.0;0;0;6.24;45;603.0;0
CUST0000063804;2023-01-08 12:53:58.575162;54;Female;66375.2;bachelor;widowed;5;15;two_year;electronic_check;Yes;0;67.17;951.72;1;0;1;0;0;0;1;0;1;8.0;2.0;1;1;;2;593.0;0
CUST0000063805;2024-07-08 12:53:58.575167;51;Male;56728.02;bachelor;single;0;12;one_year;credit_card;Yes;0;88.11;1138.91;1;1;1;1;0;0;0;1;1;7.0;2.0;5;0;84.47;19;610.0;0
CUST0000063806;2023-08-22 12:53:58.575173;43;Female;28952.95;college;married;3;1;one_year;credit_card;No;0;99.33;89.7;1;0;1;0;0;1;1;0;0;9.0;1.0;3;0;15.48;21;760.0;0
CUST0000063807;2022-03-25 12:53:58.575178;69;Female;27070.05;bachelor;married;0;4;one_year;electronic_check;No;0;77.79;338.48;1;1;1;1;1;0;1;1;0;7.0;0.0;1;0;124.28;106;831.0;0
