customer_id,age,gender,annual_income,education,marital_status,dependents,tenure,contract,payment_method,paperless_billing,senior_citizen,monthlycharges,totalcharges,num_services,has_phone_service,has_internet_service,has_online_security,has_online_backup,has_device_protection,has_tech_support,has_streaming_tv,has_streaming_movies,customer_satisfaction,num_complaints,num_service_calls,late_payments,avg_monthly_gb,days_since_last_interaction,credit_score,churn
CUST0000054550,51,Female,23783.18,master,married,0,22,one_year,mailed_check,1,0,71.65,1467.57,2,1,1,0,0,0,1,1,1,4.0,1.0,1,0,18.49,224,520.0,1
CUST0000054551,76,Female,33974.99,bachelor,single,1,33,two_year,mailed_check,0,0,64.22,2010.5,1,1,1,0,1,0,1,1,1,3.0,0.0,0,0,23.36,33,608.0,0
CUST0000054552,53,Male,62547.37,high_school,divorced,2,13,one_year,electronic_check,1,0,46.5,592.67,1,0,0,0,0,0,0,0,0,7.0,0.0,1,0,0.0,99,543.0,0
CUST0000054553,70,Male,27594.28,college,single,0,47,two_year,mailed_check,1,0,69.67,2072.2,4,1,1,0,0,0,1,1,0,4.0,0.0,0,0,22.95,108,720.0,0
CUST0000054554,48,Male,35151.72,bachelor,married,0,4,two_year,mailed_check,1,0,60.68,223.26,2,1,0,0,0,0,0,0,1,1.0,0.0,2,0,0.0,28,649.0,0
CUST0000054555,49,Male,31694.22,bachelor,single,1,6,two_year,electronic_check,1,1,91.87,514.21,2,1,1,0,0,0,0,1,1,9.0,2.0,2,0,40.78,33,446.0,0
CUST0000054556,18,Male,62521.82,master,single,0,24,one_year,credit_card,1,0,88.69,2292.54,1,1,1,0,0,0,1,1,0,8.0,1.0,0,1,91.2,123,819.0,0
CUST0000054557,42,Male,47058.34,phd,married,2,1,one_year,electronic_check,1,0,58.5,60.75,2,1,0,0,0,0,0,1,1,7.0,1.0,3,0,0.0,39,764.0,1
CUST0000054558,59,Female,50077.27,high_school,single,0,20,one_year,credit_card,1,0,55.66,1101.53,2,1,1,1,1,0,0,1,0,9.0,1.0,3,3,70.23,18,543.0,0
CUST0000054559,49,Male,40114.79,high_school,divorced,0,4,one_year,electronic_check,1,0,70.25,307.45,4,1,1,0,1,0,1,0,0,8.0,1.0,1,1,19.72,11,661.0,0
CUST0000054560,43,Female,120403.41,bachelor,married,1,43,one_year,bank_transfer,0,1,59.66,2671.44,3,1,0,0,0,0,0,0,1,5.0,1.0,2,1,27.67,117,548.0,0
CUST0000054561,45,Male,48790.09,high_school,married,1,4,two_year,bank_transfer,0,0,67.66,207.02,2,1,1,1,0,1,0,1,1,7.0,2.0,2,0,16.82,34,595.0,0
CUST0000054562,71,Female,48548.47,college,single,1,1,two_year,bank_transfer,0,0,64.74,64.78,4,0,0,0,0,0,1,0,0,8.0,0.0,3,1,0.0,48,653.0,0
CUST0000054563,35,Male,104314.32,college,single,2,8,two_year,bank_transfer,1,1,79.7,665.28,1,1,1,1,0,0,0,1,1,8.0,3.0,1,0,62.2,23,647.0,0
CUST0000054564,60,Female,25757.29,master,single,1,9,two_year,credit_card,1,0,81.5,664.9,4,1,1,0,1,0,1,1,0,6.0,0.0,3,0,31.92,10,666.0,0
CUST0000054565,69,Female,75065.59,high_school,widowed,1,12,two_year,electronic_check,1,1,50.83,398.86,1,1,0,0,0,0,0,0,1,5.0,0.0,0,0,0.0,4,652.0,0
CUST0000054566,55,Male,58126.15,bachelor,married,1,13,two_year,electronic_check,1,0,79.84,1136.04,1,1,1,0,1,0,1,0,0,4.0,1.0,3,0,52.56,30,632.0,0
CUST0000054567,31,Male,126650.89,college,divorced,0,6,one_year,electronic_check,1,0,80.07,441.61,2,0,1,0,0,0,1,0,1,8.0,0.0,1,0,24.52,41,628.0,0
CUST0000054568,54,Male,55931.5,bachelor,married,0,13,two_year,credit_card,1,0,63.57,906.27,3,1,1,1,0,0,1,0,1,7.0,0.0,1,0,64.42,8,786.0,0
CUST0000054569,53,Female,43098.36,high_school,married,0,2,one_year,credit_card,0,0,77.66,144.94,3,0,1,0,1,0,1,0,1,7.0,0.0,1,0,72.33,52,505.0,0
CUST0000054570,68,Female,42115.5,high_school,single,4,32,two_year,credit_card,1,0,72.79,2525.89,3,1,0,0,0,0,1,0,1,7.0,1.0,1,0,0.0,141,546.0,0
CUST0000054571,42,Male,22746.69,bachelor,single,2,9,one_year,bank_transfer,1,0,75.13,732.42,3,1,1,0,0,1,0,1,1,8.0,0.0,0,0,42.02,69,792.0,0
CUST0000054572,18,Male,33171.93,bachelor,married,1,23,one_year,mailed_check,0,1,116.73,2904.23,6,1,1,1,1,1,0,0,1,4.0,1.0,1,0,37.63,4,502.0,0
CUST0000054573,30,Male,134593.57,college,divorced,0,54,two_year,bank_transfer,1,0,75.07,4263.72,2,1,1,0,0,1,1,1,0,8.0,0.0,1,0,47.62,279,511.0,0
CUST0000054574,42,Female,23146.91,high_school,married,1,6,one_year,credit_card,0,1,78.32,454.1,4,1,1,0,0,0,0,0,1,8.0,1.0,1,0,13.44,89,652.0,0
CUST0000054575,45,Female,39184.21,master,single,2,4,one_year,credit_card,0,0,61.44,222.13,1,0,1,0,1,0,0,0,1,1.0,0.0,1,2,41.98,72,559.0,0
CUST0000054576,57,Female,103616.55,high_school,single,0,11,one_year,bank_transfer,1,0,123.78,1390.07,4,1,1,1,1,0,0,1,1,9.0,2.0,1,1,32.19,28,718.0,0
CUST0000054577,43,Female,46726.13,bachelor,married,2,46,two_year,credit_card,1,0,69.8,3169.46,2,0,1,0,0,0,1,0,1,3.0,2.0,2,0,7.1,10,655.0,0
CUST0000054578,36,Male,145947.04,college,single,0,6,two_year,credit_card,1,1,59.63,374.9,1,1,1,0,0,0,1,1,0,8.0,2.0,3,0,20.02,4,613.0,0
CUST0000054579,32,Male,120507.31,college,married,1,62,two_year,credit_card,1,0,90.64,5509.09,3,1,1,0,0,0,1,1,0,1.0,0.0,1,1,50.33,33,611.0,0
CUST0000054580,42,Female,49479.26,phd,married,1,4,one_year,mailed_check,1,0,84.12,367.61,2,1,1,0,0,0,0,1,1,9.0,2.0,3,1,19.85,164,836.0,1
CUST0000054581,47,Male,66339.09,high_school,single,3,47,one_year,bank_transfer,1,0,81.4,4203.26,3,1,1,0,0,0,1,0,1,8.0,1.0,4,0,46.9,23,680.0,0
CUST0000054582,48,Female,69688.59,bachelor,single,0,54,two_year,credit_card,1,0,94.0,4876.26,4,1,1,0,0,0,1,1,1,8.0,2.0,2,0,27.67,306,632.0,0
CUST0000054583,55,Female,20000.0,high_school,single,2,4,one_year,mailed_check,0,1,50.38,185.64,1,1,1,0,0,1,0,0,1,7.0,0.0,1,1,78.45,1,772.0,0
CUST0000054584,49,Female,53295.93,college,divorced,0,26,one_year,electronic_check,1,1,62.93,1558.87,3,1,1,1,0,0,0,1,1,9.0,1.0,1,0,23.05,71,635.0,0
CUST0000054585,22,Female,92277.41,high_school,married,2,9,one_year,credit_card,1,0,84.85,569.86,3,1,1,0,1,0,0,0,0,8.0,1.0,1,1,16.15,1,784.0,0
CUST0000054586,25,Male,23379.63,college,married,0,14,one_year,electronic_check,1,1,124.53,1788.99,5,1,1,0,1,0,1,1,0,9.0,0.0,0,0,27.67,22,791.0,0
CUST0000054587,39,Male,24572.2,college,divorced,4,8,one_year,credit_card,1,0,57.18,476.98,2,1,0,0,0,0,1,0,0,6.0,0.0,1,2,0.0,150,654.0,0
CUST0000054588,39,Female,35838.49,bachelor,married,0,1,one_year,electronic_check,1,0,85.77,82.45,3,1,1,1,1,1,0,1,0,7.0,0.0,0,0,17.55,46,669.0,0
CUST0000054589,66,Male,20000.0,college,married,1,7,one_year,mailed_check,1,0,83.1,441.37,3,1,1,1,0,0,1,1,1,9.0,2.0,3,1,26.08,35,762.0,0
CUST0000054590,31,Male,25617.26,high_school,single,0,14,one_year,credit_card,1,0,86.2,1305.98,1,0,1,0,0,1,1,0,1,8.0,1.0,0,0,31.64,21,501.0,0
CUST0000054591,53,Male,20000.0,high_school,widowed,1,1,one_year,bank_transfer,1,0,66.12,72.25,2,0,1,0,1,1,1,1,0,9.0,0.0,0,0,46.11,20,850.0,0
CUST0000054592,69,Male,47781.0,high_school,single,1,32,one_year,mailed_check,1,0,78.36,2565.21,1,1,1,0,0,0,1,0,0,9.0,2.0,7,0,20.4,47,699.0,0
CUST0000054593,55,Female,82475.66,bachelor,married,0,5,one_year,bank_transfer,1,0,60.17,293.56,1,1,1,0,0,0,0,1,0,9.0,1.0,1,0,29.58,297,850.0,0
CUST0000054594,59,Female,48790.09,bachelor,divorced,0,6,two_year,bank_transfer,0,1,105.92,677.59,3,1,1,1,1,0,0,0,1,6.0,0.0,2,1,28.45,21,751.0,0
CUST0000054595,67,Male,55041.81,college,single,2,34,two_year,credit_card,0,0,55.34,1715.31,2,1,0,0,0,0,0,0,1,4.0,3.0,1,0,0.0,1,824.0,0
CUST0000054596,51,Male,79840.66,high_school,widowed,1,1,one_year,credit_card,1,1,98.68,95.83,2,1,1,0,0,1,0,0,1,4.0,1.0,1,1,6.19,11,691.0,0
CUST0000054597,57,Female,41242.87,bachelor,married,0,18,two_year,credit_card,1,0,62.96,1143.2,1,1,1,0,1,0,0,1,1,9.0,0.0,0,0,13.07,24,846.0,0
CUST0000054598,46,Female,61127.81,bachelor,single,0,5,one_year,electronic_check,1,0,77.86,363.86,1,0,1,0,0,1,1,0,0,8.0,0.0,1,0,97.44,24,736.0,0
CUST0000054599,73,Female,34874.63,high_school,widowed,1,2,two_year,credit_card,1,0,63.92,137.45,1,1,0,0,0,0,0,1,1,5.0,1.0,0,1,27.67,110,657.0,0
CUST0000054600,50,Female,104664.87,phd,single,0,53,one_year,electronic_check,0,0,83.35,4220.5,6,1,0,0,0,0,0,0,1,7.0,1.0,1,0,0.0,8,828.0,0
CUST0000054601,34,Male,57934.04,high_school,single,1,31,two_year,bank_transfer,1,0,68.01,1526.72,1,0,1,0,1,0,1,1,0,9.0,0.0,1,0,65.97,38,726.0,0
CUST0000054602,32,Female,59260.65,college,single,0,22,one_year,electronic_check,1,1,87.64,1256.74,3,1,1,0,1,0,0,1,1,9.0,1.0,1,1,38.31,137,529.0,0
CUST0000054603,37,Male,61205.42,college,single,0,29,one_year,mailed_check,1,0,120.72,3291.99,4,1,1,0,1,0,1,0,0,4.0,0.0,1,0,53.52,77,718.0,0
CUST0000054604,21,Male,33985.7,college,married,0,22,two_year,mailed_check,1,0,65.09,1567.27,1,1,1,1,1,0,1,1,0,5.0,0.0,1,2,45.04,19,753.0,0
CUST0000054605,67,Male,21462.82,master,married,1,34,one_year,credit_card,1,1,105.29,3616.19,4,0,1,0,1,0,1,1,0,8.0,2.0,3,0,27.28,6,798.0,0
CUST0000054606,67,Male,44339.53,college,divorced,1,62,one_year,credit_card,0,1,73.96,4876.33,1,1,1,0,0,0,0,1,0,9.0,0.0,1,0,50.22,22,680.0,0
CUST0000054607,58,Female,39724.68,college,single,2,7,one_year,bank_transfer,1,0,134.63,885.54,5,1,1,0,0,0,1,1,1,9.0,1.0,2,2,13.71,88,639.0,0
CUST0000054608,45,Female,39427.89,high_school,married,1,24,one_year,bank_transfer,0,0,83.84,1832.8,4,0,0,0,0,0,0,1,1,7.0,0.0,0,0,0.0,10,705.0,0
CUST0000054609,29,Male,36440.47,master,single,2,9,two_year,credit_card,1,0,37.14,367.54,2,0,0,0,0,0,0,0,0,5.0,0.0,2,0,0.0,23,817.0,0
CUST0000054610,36,Female,51625.09,bachelor,married,1,31,two_year,mailed_check,1,0,88.78,2920.68,6,1,1,1,0,0,0,1,0,8.0,0.0,1,0,54.75,9,693.0,0
CUST0000054611,52,Female,27798.08,college,widowed,0,24,two_year,credit_card,1,0,63.3,1667.51,3,1,1,0,0,1,0,1,0,8.0,1.0,0,0,32.73,52,555.0,0
CUST0000054612,39,Male,39725.56,bachelor,married,3,25,one_year,electronic_check,1,1,69.09,1830.88,1,0,1,0,0,1,0,1,0,4.0,3.0,2,0,35.61,130,602.0,0
CUST0000054613,44,Female,41113.67,college,widowed,0,1,one_year,mailed_check,1,0,102.99,102.64,3,1,1,0,1,0,1,0,1,8.0,0.0,0,0,27.67,8,627.0,1
CUST0000054614,25,Male,137467.31,bachelor,married,0,15,one_year,electronic_check,1,1,90.25,1278.3,2,1,1,0,0,1,1,0,1,4.0,2.0,5,0,38.9,22,680.0,0
CUST0000054615,30,Male,62557.31,master,divorced,0,24,one_year,bank_transfer,1,0,122.75,3128.47,4,0,1,1,0,1,1,0,1,7.0,2.0,1,0,22.63,31,537.0,0
CUST0000054616,36,Female,76510.62,high_school,married,1,35,two_year,credit_card,0,0,85.11,2821.08,4,0,0,0,0,0,1,0,0,1.0,0.0,0,1,0.0,30,595.0,0
CUST0000054617,61,Female,30041.63,master,single,0,58,two_year,credit_card,1,0,101.25,5666.59,2,1,1,0,1,1,0,1,1,8.0,1.0,0,0,62.52,109,630.0,0
CUST0000054618,48,Female,45640.64,college,single,0,18,two_year,bank_transfer,1,0,93.08,1553.4,3,1,1,1,0,1,1,1,0,4.0,2.0,4,0,44.04,78,623.0,1
CUST0000054619,33,Male,54153.58,bachelor,married,1,13,two_year,mailed_check,1,0,130.85,1783.23,5,1,1,0,0,0,0,0,1,6.0,0.0,1,1,42.95,5,602.0,0
CUST0000054620,39,Female,62519.59,college,married,0,7,two_year,electronic_check,0,0,67.72,504.59,3,0,1,1,0,1,0,0,0,7.0,0.0,0,1,64.75,26,725.0,0
CUST0000054621,65,Male,84029.34,bachelor,married,1,16,two_year,bank_transfer,1,0,118.7,1909.49,2,1,1,0,1,1,1,1,1,8.0,1.0,2,0,14.42,71,620.0,1
CUST0000054622,55,Male,20000.0,high_school,single,2,52,one_year,mailed_check,1,0,95.09,4744.31,2,1,1,1,0,1,0,0,1,6.0,0.0,0,0,13.14,30,608.0,1
CUST0000054623,29,Male,61678.44,college,divorced,1,13,two_year,credit_card,1,0,75.72,1034.18,2,1,1,0,1,0,1,0,1,9.0,1.0,4,0,22.72,151,730.0,0
CUST0000054624,47,Male,25961.15,college,single,0,9,two_year,bank_transfer,1,0,87.85,732.68,1,1,1,1,1,0,1,0,0,7.0,0.0,1,1,25.96,162,705.0,0
CUST0000054625,47,Male,53675.77,phd,married,1,72,two_year,bank_transfer,1,0,101.03,5055.24,2,1,1,0,1,0,0,0,1,4.0,2.0,3,1,18.55,169,610.0,0
CUST0000054626,56,Male,72726.12,bachelor,divorced,1,51,one_year,electronic_check,1,0,124.28,1256.74,6,1,1,1,0,0,1,1,0,9.0,2.0,3,1,17.46,7,610.0,0
CUST0000054627,27,Male,46077.88,high_school,single,0,8,one_year,electronic_check,1,0,61.93,529.14,1,0,1,1,0,1,1,1,1,3.0,2.0,3,0,67.65,42,670.0,0
CUST0000054628,38,Female,33084.88,high_school,married,0,15,one_year,credit_card,1,1,96.83,1542.4,1,1,1,1,0,0,0,1,1,2.0,0.0,0,1,27.67,38,600.0,0
CUST0000054629,60,Male,20000.0,master,widowed,0,1,one_year,electronic_check,1,0,63.75,64.47,4,1,0,0,0,0,0,1,1,5.0,0.0,1,0,0.0,128,849.0,0
CUST0000054630,56,Female,48790.09,bachelor,widowed,0,72,two_year,bank_transfer,1,1,68.52,5215.15,3,0,0,0,0,0,1,0,0,3.0,0.0,2,0,0.0,23,755.0,0
CUST0000054631,36,Male,160127.24,high_school,single,0,10,one_year,credit_card,1,0,102.0,752.47,2,1,1,1,0,1,0,1,1,8.0,1.0,1,1,50.8,9,656.0,0
CUST0000054632,52,Female,41457.91,college,single,0,17,one_year,bank_transfer,1,0,95.44,1752.36,3,0,1,1,0,0,1,1,1,4.0,1.0,1,1,29.03,55,694.0,1
CUST0000054633,38,Male,48790.09,college,divorced,1,8,two_year,credit_card,1,0,101.03,745.79,3,1,1,1,1,0,0,0,1,9.0,1.0,3,0,23.77,1,738.0,0
CUST0000054634,50,Female,22616.65,high_school,married,0,1,two_year,mailed_check,0,1,72.62,78.39,2,1,1,0,1,0,1,1,0,6.0,0.0,1,2,69.75,86,557.0,0
CUST0000054635,56,Male,48140.16,high_school,single,3,4,two_year,mailed_check,0,0,97.59,390.81,4,0,1,0,1,1,1,1,1,7.0,1.0,2,2,88.09,13,658.0,0
CUST0000054636,34,Female,80761.29,bachelor,single,1,11,two_year,bank_transfer,1,1,62.88,674.14,4,1,0,0,0,0,0,1,0,3.0,0.0,1,1,0.0,13,671.0,0
CUST0000054637,39,Female,75352.01,bachelor,divorced,1,60,one_year,mailed_check,1,0,86.07,4756.39,2,0,1,1,1,1,1,0,0,5.0,0.0,3,0,19.1,54,627.0,0
CUST0000054638,46,Female,47102.75,high_school,married,0,40,one_year,electronic_check,0,0,77.42,2106.17,1,1,1,0,1,1,0,0,1,7.0,1.0,2,0,16.61,17,751.0,0
CUST0000054639,37,Female,101942.59,college,single,2,18,one_year,electronic_check,1,0,38.58,627.12,1,0,0,0,0,0,0,0,1,8.0,1.0,0,0,0.0,62,800.0,0
CUST0000054640,35,Male,100510.06,phd,single,0,20,two_year,credit_card,0,0,104.2,1465.15,2,1,1,0,0,1,0,1,0,6.0,0.0,1,1,24.18,47,650.0,0
CUST0000054641,50,Male,51433.2,college,single,0,72,two_year,electronic_check,1,1,73.74,5325.99,1,1,1,1,0,0,1,1,0,9.0,2.0,1,0,15.36,14,685.0,0
CUST0000054642,61,Female,20000.0,bachelor,single,0,29,one_year,bank_transfer,1,0,87.45,2573.93,1,0,1,1,0,0,0,1,1,5.0,1.0,0,0,34.93,14,735.0,0
CUST0000054643,36,Male,23878.69,bachelor,married,0,71,two_year,electronic_check,1,0,77.99,5336.92,1,1,1,0,0,1,1,1,0,8.0,0.0,1,0,77.1,2,545.0,0
CUST0000054644,33,Male,44358.77,bachelor,single,0,48,two_year,credit_card,1,0,91.19,3030.54,3,0,1,1,0,0,0,1,0,3.0,0.0,1,1,56.83,80,568.0,0
CUST0000054645,32,Female,46078.8,high_school,married,2,45,two_year,electronic_check,0,0,55.86,2332.58,1,0,0,0,0,0,0,1,0,5.0,1.0,2,0,0.0,12,771.0,0
CUST0000054646,43,Male,37002.16,high_school,married,2,14,two_year,credit_card,1,0,64.97,838.48,2,1,1,0,1,1,0,0,0,5.0,1.0,0,1,21.17,9,850.0,0
CUST0000054647,65,Female,52958.9,bachelor,single,1,11,one_year,bank_transfer,0,0,66.28,678.1,1,1,1,0,0,1,1,1,1,8.0,1.0,2,0,29.79,23,780.0,0
CUST0000054648,39,Female,23181.5,bachelor,divorced,1,14,two_year,bank_transfer,0,0,46.1,416.07,1,1,1,1,0,0,1,1,0,8.0,2.0,1,1,117.85,121,721.0,0
CUST0000054649,64,Female,20998.19,high_school,single,0,13,one_year,credit_card,0,0,76.17,1052.74,1,1,1,0,0,0,0,1,1,7.0,0.0,2,0,53.8,17,725.0,0
CUST0000054650,37,Female,53708.18,master,single,2,32,one_year,credit_card,1,0,71.96,2472.0,1,1,1,0,0,1,1,1,0,9.0,0.0,0,1,17.67,4,680.0,0
CUST0000054651,25,Male,35548.8,high_school,divorced,1,6,one_year,bank_transfer,1,0,83.24,520.7,1,1,1,0,0,1,0,1,1,8.0,0.0,1,0,35.71,136,652.0,0
CUST0000054652,70,Male,70078.97,college,single,0,1,one_year,credit_card,0,0,84.35,62.19,1,1,1,1,0,1,1,0,1,8.0,1.0,4,1,12.09,68,760.0,1
CUST0000054653,42,Female,28604.85,high_school,married,1,60,two_year,mailed_check,0,0,74.55,4918.9,1,1,1,1,1,0,1,1,0,7.0,4.0,2,1,28.23,6,728.0,0
CUST0000054654,59,Male,47711.33,phd,single,0,16,two_year,credit_card,1,1,73.65,1259.84,1,0,1,0,0,0,0,0,1,1.0,1.0,2,0,18.35,118,792.0,0
CUST0000054655,57,Male,48997.39,high_school,married,0,3,one_year,bank_transfer,0,0,85.4,270.96,3,0,1,0,0,0,0,0,1,3.0,2.0,2,1,29.86,52,723.0,1
CUST0000054656,54,Male,66558.23,bachelor,divorced,2,4,two_year,credit_card,0,0,53.41,160.6,1,1,1,1,1,0,0,0,0,9.0,0.0,0,0,14.97,32,654.0,0
CUST0000054657,41,Female,58966.34,bachelor,widowed,0,28,one_year,electronic_check,1,1,62.83,1904.73,3,0,0,0,0,0,0,1,1,8.0,1.0,3,0,0.0,47,661.0,1
CUST0000054658,51,Female,71676.82,high_school,single,0,23,one_year,electronic_check,1,0,118.2,1905.32,2,1,1,0,1,1,1,0,1,7.0,2.0,1,0,48.02,37,661.0,0
CUST0000054659,41,Male,37725.5,college,divorced,0,7,one_year,credit_card,1,0,96.26,645.23,3,1,1,0,0,0,0,0,1,8.0,0.0,2,1,55.36,52,633.0,0
CUST0000054660,24,Female,48790.09,phd,single,1,11,two_year,credit_card,1,1,99.3,806.68,3,1,1,1,0,1,0,1,0,5.0,0.0,1,1,27.67,142,624.0,0
CUST0000054661,39,Female,42128.64,high_school,married,0,15,two_year,credit_card,0,0,91.73,1447.57,3,1,1,0,1,1,0,0,0,9.0,1.0,0,0,47.54,62,630.0,0
CUST0000054662,57,Female,62775.5,college,married,0,12,one_year,credit_card,0,0,63.35,547.62,1,1,1,0,0,1,0,0,1,4.0,0.0,0,0,50.69,2,783.0,0
CUST0000054663,60,Female,46539.56,college,widowed,0,3,one_year,electronic_check,1,0,93.38,283.87,1,1,1,1,1,0,1,0,1,3.0,0.0,0,2,87.58,30,507.0,0
CUST0000054664,61,Male,27276.93,bachelor,married,0,42,two_year,electronic_check,0,0,81.12,3134.94,2,1,1,0,1,0,0,0,1,7.0,0.0,1,0,42.39,40,680.0,0
CUST0000054665,44,Male,45495.89,high_school,married,0,30,one_year,mailed_check,0,1,98.21,3144.19,4,1,1,0,1,1,0,1,0,8.0,1.0,1,1,33.44,8,715.0,0
CUST0000054666,64,Female,58792.24,master,single,2,6,two_year,credit_card,1,1,60.17,327.06,4,1,1,0,1,1,1,0,0,8.0,0.0,0,1,122.39,18,850.0,0
CUST0000054667,30,Female,20224.81,college,married,0,7,one_year,electronic_check,1,0,65.72,465.07,1,0,1,0,0,0,1,0,1,6.0,0.0,0,1,116.91,48,645.0,0
CUST0000054668,84,Female,36009.62,high_school,married,3,4,one_year,mailed_check,0,0,49.2,204.6,3,1,0,0,0,0,0,1,0,8.0,1.0,1,0,0.0,56,626.0,0
CUST0000054669,44,Other,43099.99,phd,divorced,1,10,one_year,credit_card,0,0,149.37,1585.08,4,1,1,1,1,0,1,1,1,4.0,0.0,1,0,25.96,14,676.0,0
CUST0000054670,46,Male,64164.66,master,married,0,38,two_year,credit_card,1,0,62.22,2189.2,2,1,0,0,0,0,0,1,1,8.0,1.0,1,0,27.67,24,778.0,0
CUST0000054671,26,Male,23129.45,college,married,2,38,one_year,bank_transfer,1,0,72.92,2683.87,2,0,0,0,0,0,1,1,1,9.0,1.0,1,0,0.0,27,643.0,0
CUST0000054672,37,Male,54984.35,bachelor,divorced,0,71,two_year,credit_card,1,1,81.4,4010.02,2,1,1,0,1,0,1,0,1,7.0,1.0,3,0,11.51,25,734.0,0
CUST0000054673,55,Female,73701.32,bachelor,married,0,5,month_to_month,electronic_check,1,0,81.56,293.98,2,1,1,1,1,0,1,0,1,6.0,0.0,0,1,21.04,8,692.0,1
CUST0000054674,52,Male,166218.14,bachelor,single,2,28,two_year,electronic_check,1,0,74.34,2126.36,1,1,1,0,0,0,0,1,0,7.0,2.0,3,0,57.77,66,729.0,0
CUST0000054675,23,Male,56134.34,high_school,single,1,4,one_year,mailed_check,1,0,55.79,150.88,1,1,1,0,0,0,1,1,1,2.0,1.0,0,0,17.88,53,606.0,0
CUST0000054676,49,Male,44775.21,bachelor,divorced,0,9,one_year,credit_card,1,0,61.53,517.5,3,1,1,0,0,1,1,1,1,9.0,0.0,1,0,45.1,22,608.0,0
CUST0000054677,19,Female,45298.17,college,married,0,72,two_year,electronic_check,1,1,38.72,2765.18,1,0,0,0,0,0,1,1,1,8.0,0.0,1,0,0.0,74,702.0,0
CUST0000054678,63,Female,40753.22,master,divorced,0,1,one_year,electronic_check,1,0,99.25,105.6,4,1,1,1,0,1,1,0,0,4.0,0.0,0,0,13.76,40,614.0,0
CUST0000054679,63,Female,67166.46,high_school,single,0,72,two_year,electronic_check,1,0,92.94,6166.65,3,1,1,0,0,0,1,0,1,6.0,0.0,0,0,33.03,48,498.0,0
CUST0000054680,29,Male,43684.49,bachelor,divorced,0,7,one_year,electronic_check,1,1,89.41,563.53,3,1,1,0,1,0,1,1,1,2.0,0.0,0,0,30.39,17,750.0,0
CUST0000054681,48,Other,66058.26,bachelor,married,1,6,two_year,mailed_check,0,1,44.34,242.34,1,1,0,0,0,0,0,0,0,5.0,2.0,1,1,0.0,20,574.0,0
CUST0000054682,23,Male,67888.54,master,divorced,0,1,one_year,bank_transfer,1,0,89.05,88.57,3,1,1,0,0,0,0,0,0,3.0,1.0,1,0,23.81,7,607.0,0
CUST0000054683,38,Male,34791.57,master,widowed,1,15,two_year,electronic_check,1,0,66.21,1007.92,2,0,0,0,0,0,0,0,1,5.0,0.0,0,0,0.0,4,792.0,0
CUST0000054684,48,Female,35882.95,bachelor,married,1,15,one_year,credit_card,1,0,84.26,1358.74,1,1,1,0,0,0,0,1,0,8.0,0.0,3,1,25.4,51,845.0,0
CUST0000054685,46,Female,70042.38,bachelor,married,0,13,one_year,mailed_check,0,0,82.43,1082.24,2,1,1,1,0,1,1,1,0,9.0,1.0,1,0,64.82,47,777.0,0
CUST0000054686,49,Male,62485.6,high_school,widowed,0,16,one_year,credit_card,1,0,83.02,1425.04,2,1,1,0,0,0,0,1,1,5.0,2.0,3,1,7.15,169,805.0,0
CUST0000054687,47,Male,48790.09,bachelor,married,3,14,one_year,credit_card,1,0,67.21,953.98,3,0,0,0,0,0,1,0,1,9.0,0.0,2,0,0.0,142,672.0,0
CUST0000054688,50,Female,85532.34,college,single,0,62,two_year,bank_transfer,1,0,89.11,5874.2,1,1,1,0,0,0,0,1,1,9.0,1.0,4,0,5.67,19,476.0,0
CUST0000054689,35,Female,84031.13,college,single,0,27,two_year,bank_transfer,1,0,95.37,2823.68,3,1,1,1,1,0,1,0,0,7.0,2.0,4,1,69.94,6,770.0,0
CUST0000054690,42,Female,34934.0,master,married,0,53,one_year,credit_card,1,1,73.95,3943.01,2,0,0,0,0,0,0,1,0,9.0,0.0,0,1,0.0,14,550.0,0
CUST0000054691,45,Female,20000.0,college,single,1,67,two_year,credit_card,1,1,106.21,6771.71,4,1,1,0,0,0,0,0,0,3.0,1.0,1,0,14.96,2,827.0,0
CUST0000054692,42,Female,49660.5,bachelor,married,1,29,two_year,electronic_check,1,0,62.65,1960.66,2,0,1,1,0,0,1,1,0,6.0,0.0,1,0,74.72,24,578.0,0
CUST0000054693,85,Female,67277.87,high_school,married,0,11,two_year,bank_transfer,1,0,84.06,1008.65,2,0,1,0,0,0,0,1,0,9.0,0.0,2,0,12.36,26,743.0,0
CUST0000054694,46,Male,64275.05,high_school,married,1,31,one_year,credit_card,1,0,71.33,2114.62,1,1,1,0,0,0,0,1,1,7.0,1.0,1,0,33.7,1,551.0,0
CUST0000054695,24,Female,28236.64,college,single,3,58,one_year,electronic_check,1,0,52.99,2769.36,1,1,0,0,0,0,1,1,0,6.0,1.0,2,0,0.0,177,729.0,0
CUST0000054696,28,Male,74398.13,college,single,1,72,two_year,electronic_check,1,0,63.63,3116.68,3,1,1,0,0,1,1,0,0,9.0,2.0,2,1,24.98,42,465.0,0
CUST0000054697,48,Female,62184.34,high_school,married,1,11,one_year,bank_transfer,1,0,91.04,1076.61,1,0,1,1,0,0,0,1,0,7.0,0.0,0,0,24.38,198,612.0,0
CUST0000054698,43,Female,36439.11,bachelor,single,0,67,two_year,mailed_check,1,1,48.89,2149.66,1,1,0,0,0,0,0,1,1,5.0,2.0,1,2,0.0,1,684.0,0
